-1.1,1337.0,5.9,-3459.3,16385.6,1346.3,1.3,-41.9,-1.1,27.7,1.9,22.5
1.9,1336.9,3.6,-3459.5,16385.6,1346.3,-0.6,-41.8,-1.5,27.8,1.3,22.5
1.1,1336.8,-0.3,-3459.5,16384.4,1346.4,0.0,-41.8,-1.8,27.9,1.0,22.5
-0.3,1336.8,2.0,-3459.6,16382.5,1346.5,0.9,-41.9,-0.7,27.9,0.6,22.5
-1.7,1336.9,-2.7,-3459.3,16379.9,1346.6,-0.1,-41.8,0.6,27.9,0.4,22.4
-3.1,1337.1,-6.1,-3458.9,16380.8,1346.7,0.6,-41.9,0.7,27.8,-0.3,22.4
-4.3,1337.3,-4.4,-3458.9,16384.7,1346.5,1.0,-41.9,1.0,27.8,1.2,22.3
-1.1,1337.3,-5.3,-3458.6,16382.0,1346.6,0.5,-41.9,0.4,27.7,1.1,22.3
-0.4,1337.3,-2.5,-3458.5,16388.5,1346.3,1.0,-42.0,0.6,27.7,1.1,22.2
-2.4,1337.5,-0.9,-3458.5,16393.3,1345.9,1.1,-42.0,0.9,27.7,0.9,22.2
-0.1,1337.5,0.5,-3458.6,16390.8,1345.7,0.4,-42.0,0.6,27.7,1.3,22.1
1.2,1337.4,2.1,-3458.7,16389.2,1345.5,0.3,-42.0,-0.9,27.7,-1.7,22.2
4.8,1337.1,4.7,-3458.9,16390.1,1345.2,0.2,-42.0,-0.7,27.8,-2.7,22.4
2.7,1337.0,-1.1,-3458.8,16378.3,1345.7,-0.2,-42.0,-1.6,27.9,-1.2,22.4
7.2,1336.6,-1.1,-3458.8,16383.5,1345.7,0.0,-42.0,-0.7,27.9,-4.1,22.7
4.9,1336.4,2.8,-3459.0,16388.9,1345.4,0.9,-42.1,-0.8,27.9,-4.3,22.9
2.9,1336.3,-3.7,-3458.7,16382.4,1345.6,0.4,-42.1,-1.1,27.9,-5.9,23.4
3.5,1336.2,-4.8,-3458.4,16382.7,1345.8,-0.5,-42.1,-0.5,27.9,-5.4,23.7
3.1,1336.2,-3.2,-3458.3,16382.7,1345.9,0.4,-42.1,-0.5,28.0,-3.4,23.8
0.7,1336.1,-3.1,-3458.1,16382.9,1345.9,-0.3,-42.1,0.1,27.9,-1.9,23.9
1.5,1336.2,-4.3,-3457.8,16380.5,1346.1,-0.3,-42.1,1.0,27.9,-1.6,24.0
0.3,1336.2,-4.1,-3457.7,16382.8,1346.1,0.5,-42.1,-0.4,27.9,0.5,23.9
-3.2,1336.4,0.1,-3457.9,16384.7,1346.0,0.9,-42.1,0.1,27.9,0.5,23.9
-4.4,1336.7,4.8,-3458.1,16383.3,1346.2,1.3,-42.2,-0.1,27.9,1.9,23.8
-5.9,1337.0,5.1,-3458.4,16386.1,1346.0,1.4,-42.3,0.3,27.9,1.5,23.7
2.5,1336.7,2.9,-3458.5,16391.3,1345.5,1.0,-42.3,0.9,27.8,1.1,23.7
-1.1,1336.9,5.1,-3458.8,16385.3,1345.5,0.5,-42.3,0.9,27.8,3.0,23.5
5.5,1336.5,-2.0,-3458.5,16390.4,1345.1,0.4,-42.4,0.5,27.8,0.5,23.6
1.7,1336.5,0.4,-3458.6,16388.1,1344.8,-0.3,-42.3,1.3,27.7,0.5,23.5
3.6,1336.3,-4.9,-3458.3,16383.7,1344.8,-0.9,-42.3,0.9,27.6,3.3,23.3
3.7,1336.1,-4.5,-3458.0,16389.3,1344.5,-1.7,-42.2,1.3,27.6,4.1,23.1
7.9,1335.6,-4.3,-3457.8,16384.7,1344.5,-2.7,-42.0,0.3,27.6,2.7,23.0
4.5,1335.4,-5.9,-3457.5,16386.7,1344.3,-1.8,-41.9,0.2,27.6,4.0,22.8
3.1,1335.3,-2.7,-3457.5,16379.7,1344.7,-1.9,-41.8,0.7,27.5,1.7,22.8
-0.9,1335.5,-0.1,-3457.5,16382.1,1344.7,-1.9,-41.7,1.1,27.5,0.2,22.9
-2.0,1335.6,-1.3,-3457.4,16379.6,1345.0,-2.1,-41.6,1.9,27.4,-1.1,22.9
-4.3,1335.8,0.4,-3457.4,16380.8,1345.0,-0.7,-41.6,1.7,27.3,-1.6,23.0
-4.1,1336.0,9.5,-3458.0,16384.7,1344.8,-0.2,-41.6,1.5,27.2,-1.9,23.1
-7.5,1336.5,3.9,-3458.1,16382.0,1345.0,-0.4,-41.6,2.2,27.1,-0.8,23.1
-8.1,1336.9,3.1,-3458.2,16378.5,1345.3,0.3,-41.6,0.7,27.1,1.1,23.0
-6.3,1337.2,3.1,-3458.4,16382.0,1345.4,1.5,-41.7,0.3,27.1,1.0,23.1
-3.5,1337.4,8.1,-3458.9,16378.1,1345.8,0.7,-41.7,-1.0,27.1,1.3,23.0
-3.6,1337.5,7.7,-3459.3,16381.9,1345.8,0.3,-41.7,-2.1,27.3,-0.4,23.0
-4.5,1337.7,6.3,-3459.6,16385.1,1345.5,0.3,-41.7,-2.3,27.4,-0.7,23.1
-0.5,1337.7,1.7,-3459.6,16382.4,1345.6,-0.8,-41.6,-1.6,27.4,-1.1,23.1
4.8,1337.4,0.7,-3459.6,16382.9,1345.6,-1.1,-41.6,-2.0,27.6,-1.6,23.2
0.8,1337.5,1.1,-3459.7,16381.7,1345.7,-1.0,-41.5,-1.6,27.6,-2.7,23.4
2.9,1337.3,-2.0,-3459.5,16381.2,1346.0,-0.4,-41.5,-0.4,27.6,-2.7,23.5
0.7,1337.3,-6.3,-3459.1,16385.7,1345.8,-0.9,-41.5,-1.5,27.7,-2.6,23.7
1.1,1337.2,-12.3,-3458.4,16382.7,1346.0,-0.7,-41.4,-0.7,27.7,0.1,23.6
3.3,1336.9,-8.5,-3458.1,16380.0,1346.2,0.1,-41.4,-0.1,27.7,0.2,23.6
5.7,1336.7,-6.7,-3457.8,16382.7,1346.2,0.1,-41.4,-0.2,27.7,-0.9,23.6
1.7,1336.6,-2.7,-3457.8,16382.5,1346.2,1.3,-41.5,0.3,27.7,1.0,23.5
1.5,1336.6,-5.5,-3457.6,16388.3,1345.8,0.9,-41.6,0.5,27.6,3.0,23.4
1.3,1336.5,-2.5,-3457.5,16392.4,1345.5,-0.1,-41.5,-0.2,27.7,2.6,23.3
-3.7,1336.9,1.2,-3457.6,16384.8,1345.5,0.6,-41.6,-1.1,27.8,1.5,23.2
-7.1,1337.3,3.3,-3457.9,16385.1,1345.4,1.1,-41.7,-1.3,27.8,-0.1,23.3
-3.1,1337.4,1.5,-3458.0,16382.3,1345.6,0.2,-41.6,-0.3,27.8,0.5,23.2
-2.0,1337.5,2.9,-3458.2,16380.1,1345.9,0.5,-41.7,-0.3,27.8,0.2,23.2
-4.5,1337.9,-1.7,-3458.0,16374.8,1346.4,0.3,-41.7,-0.8,27.9,-1.4,23.3
-2.8,1338.0,1.5,-3458.1,16373.7,1346.9,0.8,-41.7,0.1,27.8,-2.7,23.5
-2.9,1338.2,3.2,-3458.2,16384.8,1346.6,0.9,-41.8,1.2,27.7,-3.5,23.7
0.7,1338.2,0.7,-3458.2,16378.8,1347.1,0.5,-41.8,0.9,27.7,-2.2,23.8
2.7,1338.0,-1.5,-3458.1,16385.3,1346.8,0.4,-41.8,0.4,27.7,-2.5,23.9
2.0,1338.0,-1.1,-3458.1,16389.2,1346.4,1.3,-41.9,0.6,27.7,-0.5,23.9
1.3,1338.0,2.7,-3458.3,16389.3,1346.2,0.3,-41.9,0.3,27.6,-0.4,23.9
0.3,1338.1,0.5,-3458.2,16389.6,1346.0,0.1,-41.9,-0.1,27.7,-0.1,23.9
1.3,1338.1,-2.4,-3458.0,16388.7,1345.7,-0.2,-41.9,-0.2,27.6,1.7,23.8
3.9,1337.8,-0.3,-3458.0,16385.5,1345.6,-1.0,-41.8,0.1,27.6,1.1,23.8
-0.1,1337.8,1.1,-3457.9,16386.5,1345.5,-1.1,-41.7,-0.3,27.7,-0.6,23.8
1.7,1337.6,-2.9,-3457.6,16382.7,1345.7,-0.1,-41.8,0.1,27.6,1.7,23.7
-2.0,1337.8,-1.1,-3457.6,16381.9,1345.8,-0.7,-41.7,0.1,27.6,1.3,23.7
-0.8,1337.8,1.2,-3457.7,16385.7,1345.6,-0.1,-41.7,0.1,27.6,0.7,23.6
2.1,1337.6,1.5,-3457.8,16395.3,1344.8,-0.1,-41.7,-0.5,27.6,-0.1,23.7
2.7,1337.4,0.5,-3457.7,16386.5,1345.0,0.1,-41.7,0.4,27.6,4.1,23.4
-0.1,1337.4,3.7,-3458.0,16379.7,1345.3,1.0,-41.8,0.7,27.5,2.5,23.3
1.5,1337.4,4.5,-3458.2,16385.7,1345.1,0.9,-41.8,1.2,27.5,3.7,23.1
1.2,1337.3,1.7,-3458.1,16381.3,1345.4,0.4,-41.8,0.1,27.5,3.3,23.0
3.3,1337.2,0.4,-3458.1,16379.2,1345.8,0.6,-41.9,0.9,27.4,2.7,22.8
4.1,1336.9,0.3,-3458.1,16381.7,1345.8,0.1,-41.8,0.1,27.4,1.3,22.8
3.9,1336.7,-3.9,-3457.8,16378.7,1346.1,0.3,-41.9,0.2,27.4,1.9,22.7
-2.4,1336.9,-2.4,-3457.7,16382.0,1346.2,-0.1,-41.9,1.5,27.3,-1.9,22.9
1.9,1336.7,-0.3,-3457.7,16386.1,1346.0,-0.9,-41.8,0.5,27.3,-0.7,22.9
-0.8,1336.8,-2.7,-3457.5,16385.3,1345.9,-0.8,-41.7,0.3,27.3,0.1,22.9
-5.5,1337.3,-0.9,-3457.6,16389.9,1345.6,-0.9,-41.7,0.7,27.3,0.2,22.9
-0.9,1337.2,0.1,-3457.6,16390.0,1345.3,-1.2,-41.6,-0.2,27.3,-0.9,23.0
-2.3,1337.3,-1.1,-3457.5,16387.3,1345.2,-0.3,-41.6,-0.3,27.3,0.3,23.0
-2.0,1337.4,0.7,-3457.6,16381.5,1345.4,-0.6,-41.6,-0.3,27.3,0.7,22.9
-5.5,1337.7,-0.8,-3457.5,16379.1,1345.9,-0.9,-41.6,-1.1,27.4,0.3,23.0
-2.8,1337.7,0.7,-3457.7,16380.5,1346.1,0.2,-41.6,-1.9,27.5,-1.1,23.0
-2.4,1337.8,3.7,-3457.9,16384.8,1345.9,0.2,-41.6,-1.9,27.6,0.1,23.0
3.9,1337.6,1.7,-3457.9,16382.3,1346.2,0.7,-41.6,-2.4,27.7,-0.3,23.1
-0.4,1337.7,3.7,-3458.2,16384.5,1346.2,0.7,-41.7,-2.5,27.9,-2.5,23.2
-1.9,1337.8,5.2,-3458.5,16379.7,1346.6,0.9,-41.7,-1.7,28.0,-1.9,23.3
-3.2,1338.0,2.7,-3458.6,16380.5,1346.6,0.0,-41.7,-2.1,28.1,-3.2,23.5
3.2,1337.8,2.7,-3458.7,16386.8,1346.4,0.5,-41.8,-1.1,28.1,-2.7,23.6
4.8,1337.5,0.4,-3458.7,16381.6,1346.5,0.3,-41.8,-1.1,28.2,-3.1,23.8
2.7,1337.4,-1.6,-3458.7,16378.4,1346.8,0.2,-41.8,-0.9,28.2,-1.1,23.8
5.3,1337.1,-1.3,-3458.7,16389.7,1346.3,-1.8,-41.7,-0.5,28.2,-2.7,24.0
6.3,1336.9,0.3,-3458.8,16383.2,1346.5,-0.9,-41.6,0.8,28.1,-5.7,24.3
2.1,1336.9,-3.6,-3458.7,16388.5,1346.3,-1.3,-41.6,0.8,28.1,-1.5,24.3
4.8,1336.6,-3.5,-3458.5,16385.1,1346.3,-0.6,-41.5,0.4,28.1,-3.1,24.5
1.6,1336.6,-2.8,-3458.5,16390.1,1345.8,0.6,-41.6,0.4,28.1,-2.1,24.6
-1.6,1336.7,-3.5,-3458.3,16387.6,1345.7,0.3,-41.6,-0.5,28.1,0.1,24.5
-2.1,1336.9,-5.7,-3458.0,16387.5,1345.5,0.9,-41.6,-0.3,28.1,0.1,24.6
0.0,1336.9,-4.4,-3457.9,16383.3,1345.4,2.4,-41.8,0.3,28.1,-0.7,24.6
-0.7,1336.9,-1.9,-3457.9,16381.9,1345.6,1.3,-41.8,0.3,28.1,0.1,24.6
0.4,1336.9,-0.3,-3457.9,16384.8,1345.6,1.0,-41.8,-0.3,28.1,-0.3,24.6
-0.8,1337.0,3.7,-3458.2,16383.6,1345.7,0.4,-41.8,0.3,28.0,-0.6,24.7
-0.4,1337.0,4.0,-3458.5,16387.6,1345.4,-0.4,-41.8,0.8,28.0,1.6,24.6
-5.9,1337.3,5.2,-3458.8,16381.9,1345.6,-0.8,-41.7,1.0,27.9,2.1,24.4
-3.1,1337.4,2.0,-3458.9,16380.4,1345.9,-0.7,-41.7,1.8,27.7,2.9,24.3
-4.0,1337.7,1.6,-3459.0,16380.3,1345.9,-1.2,-41.6,1.9,27.6,4.3,24.1
-6.4,1338.1,0.8,-3459.0,16382.0,1346.0,-1.9,-41.5,1.0,27.6,6.5,23.7
-6.5,1338.3,-0.4,-3459.0,16380.5,1346.2,-1.2,-41.5,1.3,27.6,3.9,23.6
1.7,1338.2,-0.8,-3459.0,16379.5,1346.5,0.7,-41.6,0.6,27.6,3.9,23.4
1.2,1338.2,-3.9,-3458.7,16378.3,1346.8,0.7,-41.6,0.1,27.6,2.7,23.3
0.3,1338.1,-2.5,-3458.6,16382.5,1346.8,1.0,-41.6,0.1,27.6,0.6,23.3
5.7,1337.7,-1.9,-3458.5,16384.0,1346.8,1.5,-41.7,0.1,27.6,0.7,23.3
4.8,1337.5,-0.3,-3458.7,16386.4,1346.6,0.1,-41.7,0.5,27.5,-2.1,23.5
5.2,1337.2,-1.5,-3458.6,16391.2,1346.1,0.2,-41.7,0.4,27.5,-2.7,23.6
3.7,1337.0,-1.5,-3458.6,16389.2,1345.9,1.5,-41.8,0.1,27.5,-2.3,23.8
8.4,1336.5,-2.4,-3458.5,16391.1,1345.6,0.6,-41.8,0.2,27.5,0.1,23.7
-1.3,1336.8,-0.5,-3458.5,16390.4,1345.4,0.1,-41.8,0.4,27.5,-0.1,23.7
-4.3,1337.0,-1.9,-3458.3,16389.6,1345.1,-0.5,-41.8,0.2,27.5,1.3,23.6
-1.1,1337.0,-4.5,-3458.0,16390.1,1344.9,-1.6,-41.7,-0.1,27.5,2.3,23.4
0.3,1337.0,-5.5,-3457.8,16385.9,1344.8,-0.4,-41.7,-0.3,27.5,2.1,23.3
-0.1,1337.1,-3.9,-3457.6,16385.2,1344.8,-0.1,-41.7,-0.9,27.6,1.1,23.3
0.7,1337.1,-2.5,-3457.6,16388.8,1344.5,-0.7,-41.6,-0.3,27.6,2.6,23.2
-1.9,1337.2,4.4,-3457.9,16387.3,1344.5,-1.0,-41.6,-0.4,27.6,2.8,23.1
-0.4,1337.3,5.1,-3458.1,16386.3,1344.4,-0.4,-41.6,-0.5,27.6,2.6,23.0
0.3,1337.2,4.1,-3458.2,16379.7,1344.9,0.1,-41.6,0.5,27.6,0.7,23.0
2.9,1337.0,8.8,-3458.7,16380.8,1345.0,0.7,-41.6,-0.2,27.6,2.3,22.8
2.8,1336.9,3.5,-3458.8,16376.8,1345.5,0.6,-41.6,0.3,27.6,2.0,22.7
2.0,1336.8,1.7,-3458.8,16382.3,1345.4,0.4,-41.6,-0.2,27.6,4.3,22.5
5.1,1336.6,2.7,-3458.9,16382.8,1345.6,0.6,-41.7,-0.8,27.6,2.5,22.4
3.5,1336.5,4.7,-3459.2,16384.4,1345.6,0.4,-41.7,0.5,27.6,0.8,22.4
6.4,1336.1,-0.3,-3459.0,16384.8,1345.5,0.0,-41.7,-0.7,27.7,2.9,22.2
3.2,1336.1,-4.3,-3458.7,16385.3,1345.5,-0.3,-41.7,-0.3,27.7,3.1,22.1
1.7,1336.0,-4.1,-3458.6,16378.9,1345.9,-0.8,-41.6,0.5,27.6,2.7,22.0
1.2,1335.9,-4.8,-3458.4,16380.8,1346.1,-1.1,-41.6,0.5,27.6,1.9,21.9
-2.8,1336.1,-3.6,-3458.2,16377.5,1346.4,-1.0,-41.5,1.6,27.5,0.5,21.9
0.3,1336.0,-0.5,-3458.3,16387.2,1346.2,-0.8,-41.5,1.2,27.4,2.3,21.8
1.6,1335.9,-2.8,-3458.1,16382.8,1346.5,-0.9,-41.4,1.8,27.3,1.7,21.7
1.9,1335.8,-2.0,-3457.9,16379.9,1346.7,0.1,-41.4,2.3,27.2,2.9,21.5
0.9,1335.8,0.9,-3458.0,16388.4,1346.4,-0.1,-41.4,2.4,27.1,0.1,21.6
2.0,1335.7,6.0,-3458.4,16388.0,1346.3,0.0,-41.4,1.5,27.0,3.9,21.3
1.3,1335.6,7.9,-3458.9,16384.0,1346.4,0.4,-41.5,0.1,27.0,0.1,21.4
3.1,1335.4,9.5,-3459.4,16387.3,1346.2,1.4,-41.6,-0.3,27.0,-1.7,21.6
5.3,1335.1,5.6,-3459.6,16388.7,1346.0,1.0,-41.6,-0.1,27.0,-1.1,21.6
0.7,1335.2,4.4,-3459.9,16383.2,1346.3,0.9,-41.6,-0.3,27.1,-1.5,21.7
-1.1,1335.4,3.9,-3460.1,16380.0,1346.6,0.1,-41.6,-0.9,27.1,-1.9,21.8
-3.7,1335.6,-1.3,-3460.0,16382.5,1346.5,0.6,-41.7,-1.1,27.2,-3.2,22.0
-9.7,1336.2,-4.0,-3459.8,16388.0,1346.3,-0.7,-41.6,-0.9,27.2,-1.9,22.1
-7.2,1336.5,-5.2,-3459.4,16392.8,1345.8,-0.5,-41.6,-0.7,27.3,-2.5,22.2
-3.7,1336.6,-3.1,-3459.3,16383.6,1346.0,-1.7,-41.5,-0.4,27.3,-1.6,22.3
-2.0,1336.7,-2.9,-3459.2,16386.1,1345.9,-0.7,-41.5,-0.7,27.3,-3.1,22.5
-0.3,1336.7,-0.3,-3459.3,16390.1,1345.5,-0.5,-41.4,0.3,27.3,0.3,22.4
-1.1,1336.8,-0.8,-3459.3,16384.3,1345.7,0.3,-41.5,0.3,27.3,-1.3,22.5
-1.6,1336.9,-2.8,-3459.1,16382.4,1345.9,0.4,-41.5,0.7,27.2,-0.5,22.5
3.9,1336.6,-1.1,-3459.2,16380.9,1346.1,1.1,-41.5,0.5,27.2,-0.2,22.5
2.9,1336.5,-2.3,-3459.2,16377.2,1346.4,1.8,-41.6,0.3,27.2,-1.1,22.6
-0.5,1336.6,-5.1,-3458.9,16390.9,1345.8,2.2,-41.8,0.9,27.1,-1.5,22.7
-4.3,1336.9,-5.9,-3458.5,16392.8,1345.3,2.3,-41.9,0.0,27.2,-1.7,22.8
-8.9,1337.3,-5.5,-3458.4,16388.8,1345.1,1.9,-42.0,-0.7,27.2,-2.2,22.9
-2.9,1337.4,-3.3,-3458.3,16396.1,1344.5,1.8,-42.1,-0.8,27.3,-0.3,22.9
-3.5,1337.5,1.1,-3458.3,16395.3,1344.1,0.7,-42.1,-1.1,27.3,-2.5,23.1
-2.9,1337.6,1.9,-3458.5,16390.7,1344.0,0.5,-42.1,-1.7,27.4,-1.5,23.1
0.1,1337.6,-0.9,-3458.4,16379.1,1344.4,0.4,-42.1,-1.7,27.5,0.0,23.1
-1.1,1337.8,-0.1,-3458.5,16380.4,1344.4,-0.3,-42.1,-2.1,27.6,0.5,23.1
0.4,1337.9,6.5,-3459.0,16373.1,1345.0,-0.2,-42.0,-1.3,27.6,0.4,23.1
2.0,1337.7,1.2,-3458.9,16374.0,1345.5,0.5,-42.1,-1.1,27.7,-0.7,23.1
2.8,1337.6,-0.9,-3458.9,16373.5,1346.1,-0.3,-42.1,-1.2,27.7,-1.3,23.2
1.9,1337.7,-0.3,-3458.9,16376.3,1346.5,-0.5,-42.0,-1.3,27.8,-1.2,23.3
-2.5,1337.8,0.1,-3458.9,16379.6,1346.7,0.3,-42.1,-0.1,27.8,-0.8,23.3
-0.8,1337.8,0.1,-3458.8,16379.1,1346.9,0.3,-42.1,1.1,27.7,-2.3,23.4
-0.3,1337.7,0.8,-3458.9,16381.2,1346.8,-0.4,-42.0,-0.7,27.8,-3.5,23.6
0.3,1337.7,-1.2,-3458.9,16383.2,1346.8,0.1,-42.1,0.0,27.8,0.9,23.5
-1.3,1337.7,-1.6,-3458.8,16387.6,1346.4,-0.4,-42.0,0.1,27.8,1.5,23.4
1.5,1337.7,-2.8,-3458.6,16393.6,1345.9,0.7,-42.1,0.5,27.7,0.9,23.4
0.9,1337.7,-4.4,-3458.4,16393.2,1345.5,-0.9,-42.0,0.5,27.7,0.6,23.3
0.7,1337.6,2.4,-3458.7,16395.1,1344.9,-0.9,-42.0,1.9,27.6,-0.6,23.4
2.4,1337.4,-0.8,-3458.5,16384.7,1345.0,-1.8,-41.9,0.6,27.6,0.5,23.4
3.1,1337.3,-5.6,-3458.1,16386.7,1344.7,-1.5,-41.8,0.5,27.6,0.2,23.4
3.1,1337.1,-4.4,-3457.9,16391.2,1344.2,-1.0,-41.8,0.5,27.5,-1.9,23.5
2.4,1337.0,-3.1,-3457.7,16381.2,1344.6,-1.7,-41.7,-0.1,27.6,-3.6,23.7
4.9,1336.7,-2.3,-3457.6,16383.2,1344.6,-1.5,-41.6,-0.1,27.6,-2.5,23.8
0.8,1336.8,-2.9,-3457.4,16376.5,1345.1,-2.2,-41.5,-0.7,27.6,-1.2,23.9
-0.3,1336.7,-3.7,-3457.2,16375.6,1345.7,-0.7,-41.5,-1.3,27.7,0.9,23.8
0.9,1336.5,-1.3,-3457.2,16375.1,1346.3,-0.2,-41.5,-0.7,27.7,1.0,23.7
3.1,1336.4,-1.7,-3457.1,16377.9,1346.5,-0.2,-41.5,-0.9,27.8,-0.3,23.8
-1.2,1336.5,4.4,-3457.5,16375.6,1346.9,-0.3,-41.5,-0.3,27.8,-0.1,23.8
1.7,1336.3,0.8,-3457.5,16385.3,1346.7,-0.4,-41.5,0.1,27.7,0.5,23.8
2.9,1336.1,-0.7,-3457.5,16383.6,1346.6,0.3,-41.5,0.3,27.7,0.8,23.7
5.2,1335.9,1.5,-3457.6,16382.9,1346.7,-0.1,-41.5,0.9,27.7,0.6,23.7
3.2,1335.7,0.9,-3457.7,16391.9,1346.1,-0.3,-41.5,1.0,27.6,0.5,23.6
0.0,1335.7,-2.9,-3457.5,16391.1,1345.8,0.2,-41.5,0.3,27.6,-0.3,23.7
-1.6,1335.7,1.7,-3457.7,16385.9,1345.8,-0.3,-41.5,0.0,27.6,0.3,23.7
